,Airline,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,category,final,Area,Class,From,To
8413,Spicejet,"Now, forgive me for making assumptions, but i am of the opinion, that had this happened in any other airline, the cabin staff would have helped the passenger out.","now , forgive me for make assumption , but i be of the opinion , that have this happen in any oth airline , the cabin staff would have help the passenger out .",cabin staff,-0.526258,2,02-2019,0.126094,0.466742,0.063648,0.070857,0.033992,service,0.33885693892986996,Domestic,Economy,New Delhi,Ahmedabad
8414,Spicejet,It's just not a pleasure to travel in air in India these days.,it ' just not a pleasure to travel in air in India these day .,air,-0.43768100000000004,4201,05-2019,0.507692,0.07157899999999999,0.077876,0.049685,0.043203,service,0.33812747796065995,Domestic,Economy,New Delhi,Chennai
8415,Spicejet,Even their international flights do not even match any of the international flight standards and had so much trouble throughout the journey with this airlines so many times.,even their international flight do not even match any of the international flight standard and have so much trouble throughout the journey with this airline so many time .,international flight,-0.983816,203,10-2017,0.107446,0.672029,0.085729,0.012449,0.07824099999999999,service,0.33779697906812295,Asia,Economy,Bangkok,Kolkata
8416,Spicejet,The crew did not offer a water instead they were focused on selling other stuff.,the crew do not offer a water instead they be focus on sell oth stuff .,crew,-0.5667479999999999,3,12-2017,0.171685,0.626115,0.1202,0.15892799999999999,0.052000000000000005,service,0.33224522780950705,Domestic,Economy,Kochi (Cochin),New Delhi
8417,Spicejet,"After reaching at airport the sms came 4 pm that your flight is delayed due to operational reasons and will now depart at 8.05 pm and after waiting for so long, again it was screened that the flight will be depart at 8.50 pm...","after reach at airport the sm come 4 pm that your flight be delay due to operational reason and will now depart at 8.05 pm and after wait for so long , again it be screen that the flight will be depart at 8.50 pm ...",operational reason,-0.902294,12,05-2017,0.012469,0.409391,0.068499,0.037074,0.101323,service,0.329705313807626,Domestic,Economy,Ahmedabad,Pune
8418,Spicejet,The security personnel was not ready to accept our makemytrip document.,the security personnel be not ready to accept our makemytrip document .,security personnel,-0.542932,405,06-2019,0.187801,0.204198,0.21911399999999998,0.072741,0.130091,service,0.325648178644344,Domestic,Economy,Mumbai,Bengaluru
8419,Spicejet,"We were travelling with our Travel Agent who went to see the SpiceJet Airport Manager, who verbally abused him for having the ""audacity"" to challenge him.","we be travel with our Travel Agent who go to see the SpiceJet Airport Manager , who verbally abuse him for have the "" audacity "" to challenge him .",SpiceJet Airport Manager,-0.769201,23,02-2019,0.385412,0.207457,0.047434,0.059585,0.09849400000000001,service,0.32471809343463803,Domestic,Economy,Coimbatore,Chennai
8420,Spicejet,I was about to miss my next flight from Delhi to Raipur.,i be about to mis my next flight from Delhi to Raipur .,next flight,-0.73692,4,09-2018,0.115915,0.252724,0.09358,0.064014,0.15770699999999999,service,0.323476182642037,Domestic,Economy,Chandigarh,New Delhi
8421,Spicejet,in-flight experience was not good because I was made to change my seat against my wish.,in - flight experience be not good because i be make to change my seat against my wish .,flight experience,-0.767,46,04-2017,0.066827,0.37576,0.052802999999999996,0.041237,0.058809,service,0.314722231123378,Domestic,Economy,Ahmedabad,Pune
8422,Spicejet,didn't work do not use horrible service after paying money.,do n't work do not use horrible service after pay money .,horrible service,-0.952249,283,01-2017,0.109792,0.166471,0.03456,0.24021900000000002,0.215642,service,0.31435335726795194,Asia,Economy,Male,Mumbai
8423,Spicejet,"My idea not being harassing the staff or being rude in any matter, I quietly showed the sample to the flight attendants, took a few pictures","my idea not be harass the staff or be rude in any matter , i quietly show the sample to the flight attendant , take a few picture",flight attendant,-0.562896,9,07-2018,0.114324,0.153435,0.09142,0.118503,0.16712,service,0.308072001058788,Domestic,Economy,New Delhi,Mumbai
8424,Spicejet,And it hardly look a international flight.,and it hardly look a international flight .,international flight,-0.620796,51,11-2018,0.051557000000000006,0.23677399999999998,0.062949,0.005684000000000001,0.096799,service,0.30748735670168,Southeast Asia,Economy,New Delhi,Bangkok
8425,Spicejet,They also had a couple of hours delay in Kochi but the staff wasn't even conveying the exact time that we had to wait.,they also have a couple of hour delay in Kochi but the staff be n't even convey the exact time that we have to wait .,staff,-0.920918,34,03-2017,0.13486700000000001,0.42085900000000004,0.16609100000000002,0.044563,0.229346,service,0.30713979026364596,Asia,Economy,Mumbai,Male
8426,Spicejet,so travel only if you are planning on saving of transportation costs but do not buy the BS priority service,so travel only if you be plan on saving of transportation cost but do not buy the b priority service,b priority service,-0.7583979999999999,85,12-2017,0.053890999999999994,0.161875,0.008518000000000001,0.197378,0.088234,service,0.299298709420717,Southeast Asia,Economy,Mumbai,Bangkok
8427,Spicejet,As this is a cheap fare Air service we could get only water as complimentary that too on our request.,as this be a cheap fare Air service we could get only water as complimentary that too on our request .,cheap fare Air service,-0.49668999999999996,281,11-2018,0.129136,0.216991,0.038781,0.178239,0.076606,service,0.298198488050192,Domestic,Economy,Tuticorin,Chennai
8428,Spicejet,"And please ask your ground personnel making PA announcements not to scream but to speak softly and slowly so that we can understand what is being said.

","and please ask your ground personnel make PA announcement not to scream but to speak softly and slowly so that we can understand what be be say . 

",ground personnel,-0.574021,74,10-2018,0.032766,0.078976,0.047818,0.038381,0.124251,service,0.29715158075730297,Domestic,Economy,Guwahati,Patna
8429,Spicejet,"On requesting to be accommodated in their next flight in that route as a compensation, their straightforward response was a NO - WE CAN'T DO.
","on request to be accommodate in their next flight in that route as a compensation , their straightforward response be a NO - we CAN'T DO . 
",next flight,-0.65536,7,03-2019,0.036660000000000005,0.15373499999999998,0.020582,0.020277,0.11075299999999999,service,0.29365772037023197,Domestic,Economy,Mumbai,Hyderabad
8430,Spicejet,numerous times emailed customer service... they refuse to assist.. never fly on this airline..,numerous time email customer service ... they refuse to assist .. never fly on this airline ..,numerous time email customer service,-0.946327,1,12-2018,0.12655,0.22752600000000003,0.033048,0.093295,0.16083699999999998,service,0.291272237011925,Domestic,Economy,Amritsar,New Delhi
8431,Spicejet,When asked about that they wont respond and tell customers to call online support and online support says to talk to ground crew.,when ask about that they wo nt respond and tell customer to call online support and online support say to talk to ground crew .,ground crew,-0.9137799999999999,1,10-2017,0.08985499999999999,0.326436,0.092366,0.086727,0.14402,service,0.279713340098465,Domestic,Economy,Hyderabad,Tirupati
8432,Spicejet,"A good experience,though it was 30 minutes delay on take of but the pilot managed to cover the time and landed on time.","a good experience , though it be 30 minute delay on take of but the pilot manage to cover the time and land on time .",pilot,-0.700687,783,08-2017,0.335428,0.355957,0.242484,0.043642,0.044218,service,0.27352388060668,Domestic,Economy,Chennai,New Delhi
8433,Spicejet,"Once it was my fav airlines, but over the years, the cost factor increased, the service gone down, site is not that user friendly.","once it be my fav airline , but over the year , the cost factor increase , the service go down , site be not that user friendly .",service,-0.56679,227,12-2017,0.114953,0.23440100000000003,0.054264,0.105822,0.156416,service,0.271929616601101,Domestic,Economy,Mumbai,Jabalpur
8434,Spicejet,The flight left before time by 15 mins and covered the journey in 30 mins as against 50 mins announced by the Captain.,the flight leave before time by 15 min and cover the journey in 30 min as against 50 min announce by the Captain .,flight leave,-0.823757,285,01-2018,0.213065,0.470307,0.04688,0.122831,0.19881500000000002,service,0.267106186294638,Domestic,Economy,Coimbatore,Bengaluru
8435,Spicejet,"The service quality in flight was also along the same lines, they are so lethargic, that there were multiple flight attendants talking to a customer.","the service quality in flight be also along the same line , they be so lethargic , that there be multiple flight attendant talk to a customer .",service quality,-0.604645,82,06-2017,0.065238,0.181224,0.042092000000000004,0.095238,0.201702,service,0.26684815493978303,Domestic,Economy,Pune,Ahmedabad
8436,Spicejet,SpiceJet has moved away from the typical low-cost carrier service model of economy class-only seating.,SpiceJet have move away from the typical low - cost carrier service model of economy clas - only seating .,cost carrier service model of economy clas,-0.47708999999999996,64,06-2017,0.072884,0.10827,0.025116,0.019071,0.07418,service,0.26050494314204703,Domestic,Economy,Vijayawada,Hyderabad
8437,Spicejet,"I informed them about this mistake, the airline staff told me that my money will be refunded within 24 hours, I've been calling the customer service for the past 2 days with no sort of any response from your end, finally I was able to connect with the customer service after 2 long days","i inform them about this mistake , the airline staff tell me that my money will be refund within 24 hour , i 've be call the customer service for the past 2 day with no sort of any response from your end , finally i be able to connect with the customer service after 2 long day",customer service,-0.86435,1,05-2019,0.502834,0.323604,0.014156,0.021725,0.05773300000000001,service,0.259105050691377,Domestic,Economy,Chennai,Guwahati
8438,Spicejet,Catching an early morning flight is not a pleasant thing.,catch an early morning flight be not a pleasant thing .,early morning flight,-0.62738,1582,12-2017,0.266277,0.307153,0.21969499999999997,0.10433900000000002,0.21056100000000003,service,0.256653977371679,Domestic,Economy,New Delhi,Hyderabad
8439,Spicejet,"While there are no stand-out features to any of their flights across the routes in southern and northern India that I have flown, their staff is courteous, flights smooth, and no-frills at all.","while there be no stand - out feature to any of their flight across the route in southern and northern India that i have fly , their staff be courteous , flight smooth , and no - frill at all .",staff,-0.474933,21,06-2017,0.090369,0.20632399999999998,0.06174299999999999,0.153035,0.133889,service,0.244850807631322,Domestic,Economy,Bengaluru,Chennai
8440,Spicejet,"There was no intimation of flight details neither on the Spicejet counter display board nor any staff has helped.

","there be no intimation of flight detail neither on the Spicejet counter display board nor any staff have help . 

",staff,-0.95991,1,01-2019,0.044232,0.24554499999999999,0.015844,0.014431999999999999,0.075156,service,0.2428883953722,Domestic,Economy,Bengaluru,Vijayawada
8441,Spicejet,The check in staff was almost accusatory in their tone and treated customer with scant respect...,the check in staff be almost accusatory in their tone and treat customer with scant respect ...,staff,-0.57355,165,06-2017,0.24271700000000002,0.182755,0.015069999999999998,0.302266,0.256792,service,0.23931711703562397,Domestic,Economy,Amritsar,Mumbai
8442,Spicejet,"Me and my wife reached Kochin intl airport around 2400hrs on 25th March 2019, due to some technical reason check in was very slow and immigration clearance took almost 1 hour due to rush, we couldn't make our usual visit to priority lounge, airline insisted us to board our flight SG17 directly, our seats were assigned on 17 E and F, flight departed one hour late from Kochin, it was comfortable cruise without much turbulence, flight crew served our dinner against cash payment, took almost 4 hours to land in Dubai, Landing in dubai was very smooth, no jerk better than EK, AI or Air Arabia,","me and my wife reach Kochin intl airport around 2400hrs on 25th March 2019 , due to some technical reason check in be very slow and immigration clearance take almost 1 hour due to rush , we could n't make our usual visit to priority lounge , airline insist us to board our flight SG17 directly , our seat be assign on 17 E and F , flight depart one hour late from Kochin , it be comfortable cruise without much turbulence , flight crew serve our dinner against cash payment , take almost 4 hour to land in Dubai , Landing in dubai be very smooth , no jerk better than EK , AI or Air Arabia ,",flight crew,-0.897267,90,05-2019,0.058293,0.072482,0.011661,0.053179,0.081136,service,0.238931104421959,International,Economy,Kochi (Cochin),Dubai
8443,Spicejet,Also no staff will have the clue of this.,also no staff will have the clue of this .,staff,-0.779411,1,06-2019,0.16172999999999998,0.17752,0.11839300000000001,0.097062,0.10596300000000002,service,0.22697140454793396,Domestic,Economy,New Delhi,Hyderabad
8444,Spicejet,"When I reported this to customer service, no apologies.","when i report this to customer service , no apology .",customer service,-0.637904,33,09-2017,0.022095,0.11678699999999999,0.015995,0.12762300000000001,0.12263099999999999,service,0.22570273716797304,Domestic,Economy,Madurai,Chennai
8445,Spicejet,The new system for inflight entertainment didnt work and the staff who told will come back didnt return at all.,the new system for inflight entertainment do nt work and the staff who tell will come back do nt return at all .,staff,-0.8909440000000001,33,09-2018,0.18309,0.624957,0.14188900000000002,0.021624,0.044018,service,0.217427566988778,Domestic,Economy,Chennai,Tuticorin
8446,Spicejet,I have experience of 2-3 times while airline staff is polite on this and giving that incoming airline arrival late leads to dalay in departure of Pune Flight.,i have experience of 2 - 3 time while airline staff be polite on this and give that incoming airline arrival late lead to dalay in departure of Pune Flight .,airline staff,-0.371188,60,02-2018,0.067837,0.201631,0.054452999999999994,0.067307,0.114703,service,0.21207493718176,Domestic,Economy,Ahmedabad,Pune
8447,Spicejet,but no one is ready to talk on phone as they started boarding of other flight,but no one be ready to talk on phone as they start board of oth flight,board of oth flight,-0.703141,1,05-2019,0.202276,0.176304,0.189871,0.028324000000000002,0.156962,service,0.210060577007166,Domestic,Economy,Hyderabad,Mumbai
8448,Spicejet,"Old aircraft, below average service, not so nice air con system, all in all, the same feeling of having that delay, same level of feeling inside the cabin.","Old aircraft , below average service , not so nice air con system , all in all , the same feeling of have that delay , same level of feeling inside the cabin .",nice air con system,-0.9494870000000001,7,05-2019,0.351972,0.206812,0.157863,0.037382,0.140997,service,0.204648652897418,Asia,Economy,Hong Kong,New Delhi
8449,Spicejet,"Unfortunately, one of my bookings didn't go through the complete process of booking and the transaction was canceled as confirmed by the Spice jet customer care.","unfortunately , one of my booking do n't go through the complete proces of booking and the transaction be cancel as confirm by the Spice jet customer care .",Spice jet customer care,-0.9661690000000001,2,01-2018,0.093936,0.309055,0.020935,0.061516999999999995,0.1369,service,0.196186615351474,Domestic,Economy,Mumbai,Belgaum
8450,Spicejet,Ground staff should have been responsive enough to keep the customer informed about the gate number.,Ground staff should have be responsive enough to keep the customer inform about the gate number .,Ground staff,-0.5927359999999999,176,01-2018,0.076685,0.30777600000000005,0.035435,0.074728,0.083094,service,0.19346059394653,Domestic,Economy,Ahmedabad,Pune
8451,Spicejet,Crampy aircraft & staff unresponsive.,Crampy aircraft & staff unresponsive .,staff,-0.781149,5454,08-2017,0.16329200000000002,0.125209,0.076014,0.05391699999999999,0.068718,service,0.187919681597207,Domestic,Economy,Bengaluru,Surat
8452,Spicejet,I called up customer care of spice jet saying that i wont be able to make it so help me for rescheduling on comp basis.,i call up customer care of spice jet say that i wo nt be able to make it so help me for reschedule on comp basi .,customer care of spice jet,-0.803998,2,12-2018,0.24063400000000001,0.345948,0.142981,0.057475,0.19021300000000002,service,0.186818916326968,Domestic,Economy,Kolkata,Bengaluru
8453,Spicejet,after reaching too much late from ahmedabad to chennai 2 days back now time to go to bengalaru all v passengers boarded in flight in time till 15 minutes no announcement when v asked they announce no pilot he is coming from hyderabad .in,after reach too much late from ahmedabad to chennai 2 day back now time to go to bengalaru all v passenger board in flight in time till 15 minute no announcement when v ask they announce no pilot he be come from hyderabad .in,pilot,-0.8652799999999999,176,08-2017,0.147849,0.5951930000000001,0.17009100000000002,0.022378,0.06415499999999999,service,0.18638134177371302,Domestic,Economy,Chennai,Bengaluru
8454,Spicejet,", Other airline company Indigo, there were plenty of employees to advise, they tried to contact a Spice Jet employee, so did a policeman, to no avail...",", oth airline company Indigo , there be plenty of employee to advise , they try to contact a Spice Jet employee , so do a policeman , to no avail ...",plenty of employee,-0.491071,42,04-2019,0.046626999999999995,0.035266000000000006,0.017247,0.076251,0.052412,service,0.163527360639323,Domestic,Economy,Kolkata,Bagdogra
8455,Spicejet,Just because the price is economical doesn't mean the service should be below average.,just because the price be economical do n't mean the service should be below average .,service,-0.592496,255,06-2018,0.02779,0.119871,0.045048000000000005,0.041663,0.074727,service,0.160138488718966,International,Economy,Ahmedabad,Dubai
8456,Spicejet,The cabin crew or captain did not bother keeping us informed of what's happening even during worst turbulence and AC failure.,the cabin crew or captain do not bother keep us informed of what ' happen even during bad turbulence and AC failure .,cabin crew,-0.8939360000000001,68,04-2017,0.142066,0.168849,0.059874000000000004,0.028329000000000003,0.071917,service,0.158639953832077,Domestic,Economy,New Delhi,Chennai
8457,Spicejet,"The ground staff actually lacks customer guidance while boarding which eats up a lot of time and its irritating when you have Senior Citizens travelling along with you.

","the ground staff actually lack customer guidance while boarding which eat up a lot of time and its irritating when you have Senior Citizens travel along with you . 

",ground staff,-0.951025,4,09-2018,0.215952,0.308809,0.095252,0.127702,0.133468,service,0.15709620603385002,Domestic,Economy,Mumbai,Union Territory of Pondicherry
8458,Spicejet,The Airline has unilaterally cancelled all the tickets and rescheduled the flights and forced me to revise my journey inline with the availability of their flights in line with my engagements at Hyderabad.,the Airline have unilaterally cancel all the ticket and reschedule the flight and force me to revise my journey inline with the availability of their flight in line with my engagement at Hyderabad .,availability of their flight,-0.713955,115,06-2017,0.040467,0.189504,0.133794,0.054137,0.103754,service,0.152768350113942,Domestic,Economy,Mangalore,Hyderabad
8459,Spicejet,"Unfortunately the only airline operating a direct flight in this route.

","unfortunately the only airline operate a direct flight in this route . 

",only airline,-0.9180379999999999,5,07-2019,0.045973,0.10359700000000001,0.026467,0.013356,0.035235,service,0.147006096075566,International,Economy,Madurai,Dubai
8460,Spicejet,"when I contacted the customer care team, they offered a ""partial full refund"" of just Rs 702 in total.","when i contact the customer care team , they offer a "" partial full refund "" of just r 702 in total .",customer care team,-0.648984,2,03-2019,0.118404,0.172448,0.007527,0.06912599999999999,0.094783,service,0.144621232291755,Domestic,Economy,Madurai,Chennai
8461,Spicejet,They used old aircraft with no effort to rectify seats and improve service.,they use old aircraft with no effort to rectify seat and improve service .,service,-0.862741,23,01-2019,0.107473,0.271284,0.011862000000000001,0.067084,0.050545,service,0.142866232926837,Domestic,Economy,Kolkata,New Delhi
8462,Spicejet,"I hope you will learn from this and make recommendations for your Goa staff to be retrained with higher levels of customer service and to deal with customer conflicts and resolutions; otherwise your company will go bust in the near future.

","i hope you will learn from this and make recommendation for your Goa staff to be retrain with high level of customer service and to deal with customer conflict and resolution ; otherwise your company will go bust in the near future . 

",high level of customer service,-0.402968,6,02-2019,0.219067,0.246752,0.078749,0.086177,0.17016900000000001,service,0.139036322856704,Domestic,Economy,Goa,New Delhi
8463,Spicejet,But the crew is not interested in that.,but the crew be not interested in that .,crew,-0.6058899999999999,195,01-2018,0.127459,0.16034,0.03822,0.008860999999999999,0.075782,service,0.13078070728153302,Domestic,Economy,Coimbatore,Kolkata
8464,Spicejet,"Means are they trying to be smart or they don't even know the basics of their services!!
","mean be they try to be smart or they do n't even know the basic of their service ! ! 
",basic of their service,-0.568014,244,08-2018,0.12984600000000002,0.42144,0.020017,0.012735,0.076081,service,0.12070059583951599,Domestic,Economy,Kolkata,Mumbai
8465,Spicejet,Not a bad airline.,not a bad airline .,bad airline,-0.5409649999999999,42,02-2019,0.25893499999999997,0.21341500000000002,0.08609,0.064568,0.10811099999999998,service,0.119025829045667,International,Business Class,London,Manila
8466,Spicejet,"1. drunken pilot not allowed to fly
2.","1 . drunken pilot not allow to fly 
 2 .",drunken pilot,-0.8291379999999999,3,01-2018,0.168349,0.11479400000000001,0.181111,0.164851,0.11773800000000001,service,0.11058404630050099,International,Economy,Mangalore,Dubai
8467,Spicejet,If you want to connect to an international flight DO NOT trust SpiceJet.,if you want to connect to an international flight DO not trust SpiceJet .,international flight,-0.676984,1770,03-2019,0.198725,0.331342,0.031011,0.001999,0.06390599999999999,service,0.08553249938096,Domestic,Economy,Madurai,Chennai
8468,Spicejet,"we were boarding flight we waited for cleaning staff to get down & airhostess was instead of welcoming the passengers at the rear gate was busy talking over accounts of number of supplies of cuppa noodles and biryanis
3.I bought on board snack.","we be board flight we wait for clean staff to get down & airhostes be instead of welcome the passenger at the rear gate be busy talk over account of number of supply of cuppa noodle and biryani 
 3.i buy on board snack .",board flight,-0.563767,1,01-2019,0.158452,0.39303899999999997,0.033554,0.018716,0.081063,service,0.07503008164671,Domestic,Economy,New Delhi,Mumbai
8469,Spicejet,There is no air conditioning until you are airborne.,there be no air conditioning until you be airborne .,air,-0.7594350000000001,5,07-2019,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,service,0.074504298689945,International,Economy,Madurai,Dubai
8470,Spicejet,"I was travelling from Madurai to Chennai to catch an international flight, the attitude of the staff, managers were pathetic,Obviously they have not been taught, how to take care of their customers.","i be travel from Madurai to Chennai to catch an international flight , the attitude of the staff , manager be pathetic , obviously they have not be teach , how to take care of their customer .",international flight,-0.9385959999999999,1770,03-2019,0.18362,0.164218,0.087858,0.011138,0.07663400000000001,service,0.066405339717094,Domestic,Economy,Madurai,Chennai
8471,Spicejet,I hope SpiceJet will learn from this and retrain their staff to de-escalate such situation,i hope SpiceJet will learn from this and retrain their staff to de - escalate such situation,staff,-0.5896710000000001,99,02-2019,0.455345,0.176967,0.091815,0.11420999999999999,0.040303,service,0.03908774157983701,Domestic,Economy,Goa,New Delhi
8472,Spicejet,"I had very bad experience with this airline,
very tiny plane, no good facility was available.

","i have very bad experience with this airline , 
 very tiny plane , no good facility be available . 

",good facility,-0.943808,11,09-2018,0.044254,0.078391,0.027522,0.006176,0.03381,service,0.03605882673622,Asia,Economy,Kolkata,Dhaka City
8473,Spicejet,I wouldn't recommend flying SpiceJet - we only took them because of limited options for a direct flight between Jaipur and Dubai.,i would n't recommend fly SpiceJet - we only take them because of limited option for a direct flight between Jaipur and Dubai .,direct flight,-0.763364,556,02-2018,0.047539,0.14648699999999998,0.019427,0.005975,0.056376,service,0.034484941933577005,International,Economy,Jaipur,Dubai
8474,Spicejet,They seriously don't value the time and money of the customer.,they seriously do n't value the time and money of the customer .,money of the customer,-0.881208,1,09-2018,0.291871,0.247863,0.099208,0.16533399999999998,0.171664,service,0.033545255808023,Domestic,Economy,Amritsar,Mumbai
8475,Spicejet,They don't even give you a good connecting flight.,they do n't even give you a good connect flight .,good connect flight,-0.638995,37,02-2019,0.297646,0.43087200000000003,0.026338,0.007908,0.060080999999999996,service,0.028354159400779,Domestic,Economy,Mangalore,Bengaluru
8476,Spicejet,"I've flown by Spice multiple times, the hospitality extended by the crew wasn't upto the mark","i 've fly by Spice multiple time , the hospitality extend by the crew be n't upto the mark",crew,-0.6533680000000001,6,07-2019,0.15390399999999999,0.137984,0.049605,0.039859,0.059815,service,0.024680219835053,Domestic,Economy,Dehradun,Mumbai
8477,Spicejet,I could not fault the service of Spice Jet.,i could not fault the service of Spice Jet .,service of Spice Jet,-0.554247,44,02-2018,0.18469000000000002,0.144995,0.031429,0.153124,0.168134,service,0.019177546773572,Domestic,Economy,Jaisalmer,New Delhi
8478,Spicejet,"The crew should have ear plugs or at least cotton plugs, at least for children.","the crew should have ear plug or at least cotton plug , at least for child .",crew,-0.612662,2,04-2018,0.25383,0.280097,0.319279,0.013092,0.15681099999999998,service,0.012396022225351999,Domestic,Economy,Pune,Ahmedabad
8479,Spicejet,"The flight took off late, but much to the glee of the pilot, he announced - 'We have once again landed before time' !","the flight take off late , but much to the glee of the pilot , he announce - ' we have once again land before time ' !",glee of the pilot,-0.528972,76,05-2017,0.16805799999999999,0.19178599999999998,0.09211799999999999,0.063846,0.07934,service,0.00903093811845,Domestic,Economy,Mumbai,Goa
8480,Spicejet,Once the price of the air ticket goes up not many will choose this airline.,once the price of the air ticket go up not many will choose this airline .,price of the air ticket,-0.752361,188,10-2018,0.131653,0.218802,0.08567899999999999,0.05464600000000001,0.051528,service,0.0006563560054060001,Domestic,Economy,Chennai,Kochi (Cochin)
8481,Spicejet,"but i just couldn't used it as it was not able added to any of my onboard value added services ,wastage of money.","but i just could n't use it as it be not able add to any of my onboard value add service , wastage of money .",service,-0.8885709999999999,103,09-2018,0.027351,0.070522,0.009195,0.021523,0.034804,service,-0.0029261207243770006,Domestic,Economy,Bengaluru,Kolkata
8482,Spicejet,Food & beverage service was bound up swiftly after that none of passengers got hint of that.,Food & beverage service be bind up swiftly after that none of passenger get hint of that .,beverage service,-0.640047,12,04-2017,0.25663600000000003,0.168542,0.034175,0.116524,0.12236400000000001,service,-0.004207357651536,Domestic,Economy,Kolkata,New Delhi
8483,Spicejet,"your flight was not on time.. kept flyers guessing
#your ground staff just keeping gossiping amongst themselves with no update or info
","your flight be not on time .. keep flyer guess 
 # your ground staff just keep gossip amongst themselves with no update or info 
",ground staff,-0.901807,234,04-2017,0.071482,0.211261,0.029164999999999996,0.108652,0.053098,service,-0.021171613204312,Domestic,Economy,New Delhi,Guwahati
8484,Spicejet,"Ms. Krishna Budhadev needs to learn about customer service, she is not fit to be at the desk, arrogant, with a huge attitude.
","Ms. Krishna Budhadev need to learn about customer service , she be not fit to be at the desk , arrogant , with a huge attitude . 
",customer service,-0.816826,2,03-2019,0.18579,0.14963900000000002,0.052462,0.051866999999999996,0.130948,service,-0.025376545486022997,Domestic,Economy,Ahmedabad,Pune
8485,Spicejet,This was cheapest flight on the date with good cabin crew and stop was at chennai for 3 hours but its totally smooth and comfortable process.,this be cheap flight on the date with good cabin crew and stop be at chennai for 3 hour but its totally smooth and comfortable proces .,good cabin crew,-0.462789,12,01-2018,0.246313,0.342196,0.046505,0.062981,0.182579,service,-0.05526551213302901,Domestic,Economy,Mumbai,Port Blair
8486,Spicejet,My sympathies with anyone expecting any good out of spicejet customer care.,my sympathy with anyone expect any good out of spicejet customer care .,spicejet customer care,-0.508716,1,06-2019,0.442878,0.40721599999999997,0.0039829999999999996,0.10558900000000002,0.122204,service,-0.061540705342176,Domestic,Economy,Bengaluru,Bagdogra
8487,Spicejet,"If you need leg room in this low cost airline flight of approximately 2hrs and 45 minutes duration, select the Spicemax service at an additional cost.","if you nee leg room in this low cost airline flight of approximately 2hrs and 45 minute duration , select the Spicemax service at an additional cost .",Spicemax service,-0.717117,104,12-2018,0.094328,0.047704,0.0049369999999999995,0.051895000000000004,0.05533300000000001,service,-0.067806460205432,International,Economy,Pune,Dubai
8488,Spicejet,"I frequently travel into different airlines across the globe and spicejet is the worst among them.

","i frequently travel into different airline across the globe and spicejet be the bad among them . 

",different airline,-0.82685,1,03-2017,0.21425999999999998,0.604159,0.11162000000000001,0.016353,0.111571,service,-0.081766652773759,Domestic,Economy,Ahmedabad,Port Blair
8489,Spicejet,"Challenging booking service website, higher possibility of making an error.

","Challenging booking service website , high possibility of make an error . 

",booking service website,-0.879107,7,05-2019,0.273135,0.188745,0.04456,0.136242,0.096981,service,-0.08490831201486299,Asia,Economy,Hong Kong,New Delhi
8490,Spicejet,They are not here to provide their service to the customers but to earn money by giving the target to ruin the people and earn money.,they be not here to provide their service to the customer but to earn money by give the target to ruin the people and earn money .,service,-0.5704640000000001,1,06-2018,0.097956,0.038054000000000004,0.004273,0.055212,0.07625,service,-0.08727627952388299,Domestic,Economy,Vijayawada,Hyderabad
8491,Spicejet,Our time in Delhi should have been 3 hours which was considered more than enough to catch our next flight.,our time in Delhi should have be 3 hour which be consider more than enough to catch our next flight .,next flight,-0.763392,2,01-2018,0.284215,0.224142,0.167852,0.088513,0.22433000000000003,service,-0.08934994020408198,Domestic,Economy,Goa,New Delhi
8492,Spicejet,"However, the crew assured us that we won't miss our connection to Male.

","however , the crew assure us that we wo n't mis our connection to Male . 

",crew,-0.335223,84,12-2017,0.152065,0.23840300000000003,0.027131,0.113277,0.076239,service,-0.090300414338769,Asia,Economy,Mumbai,Male
8493,Spicejet,and they dont have staff to help me...,and they do nt have staff to help me ...,staff,-0.90336,1,05-2019,0.269509,0.07322200000000001,0.025672000000000004,0.0009109999999999999,0.008395999999999999,service,-0.09071613267025301,Domestic,Economy,Hyderabad,Mumbai
8494,Spicejet,Ground staff at the boarding gate in Delhi lacked basic CS skills and a robot could have done a better job.,Ground staff at the boarding gate in Delhi lack basic CS skill and a robot could have do a well job .,Ground staff,-0.8759899999999999,68,04-2017,0.088466,0.248625,0.056326,0.032214,0.09556100000000001,service,-0.09927404616792301,Domestic,Economy,New Delhi,Chennai
8495,Spicejet,"SpiceJet may get you from A to B, but if you have to engage with their customer service departments via phone or email for any issues, prepare for a time consuming, fruitless and ultimately incredibly stressful experience.

","SpiceJet may get you from A to B , but if you have to engage with their customer service department via phone or email for any issue , prepare for a time consume , fruitless and ultimately incredibly stressful experience . 

",customer service department,-0.9767389999999999,4,01-2018,0.091535,0.16422899999999999,0.009379,0.035469,0.07698200000000001,service,-0.122568718326136,Domestic,Economy,New Delhi,Goa
8496,Spicejet,"delayed departure,unable web check in,chaos at check in counter,staff not courteous,delayed departure as well arrival,no proper communication on this","delay departure , unable web check in , chao at check in counter , staff not courteous , delay departure as well arrival , no prop communication on this",staff,-0.887202,21,06-2018,0.174219,0.151545,0.093654,0.07294500000000001,0.08686,service,-0.123762582111935,Domestic,Economy,Bengaluru,Mumbai
